상품ID,카테고리명,상품명,가격,Image URL
604574,책상,샘 책상 150cm 일반형 DIY(컬러 택1),139900,https://image.hanssem.com/hsimg/gds/1050/604/604574_A1.jpg?v=20250514103023
337210,책상,샘스마트 책상 112.5cm 오픈형 (컬러 택1),209900,https://image.hanssem.com/hsimg/gds/1050/337/337210_A1.jpg?v=20250519105112
993619,책상,아이디S 6단 일자책상set 1200 (온라인 전용),699000,https://image.hanssem.com/hsimg/gds/550/993/993619_A1.jpg?v=20241209181611
857498,책상 수납장,샘 책장 2단 120cm 매거진랙형 시공 (컬러 택1),242900,https://image.hanssem.com/hsimg/gds/1050/857/857498_A1.jpg?v=20250519105112
604575,책상,샘 책상 150cm 하부서랍형 DIY(컬러 택1),219900,https://image.hanssem.com/hsimg/gds/1050/604/604575_A1.jpg?v=20250514103315
288042,의자,조앤라이트 책상의자 패브릭/발받침형(컬러 택1) DIY,209000,https://image.hanssem.com/hsimg/gds/1050/288/288042_A1.jpg?v=20241216114346
667815,책상,티오 일반책상 120cm (컬러 택1),125900,https://image.hanssem.com/hsimg/gds/1050/667/667815_A1.jpg?v=20250903082642
604577,"책상, 책상 수납장",샘 책상선반 120cm DIY(컬러 택1),99000,https://image.hanssem.com/hsimg/gds/1050/604/604577_A1.jpg?v=20250519105112
993235,"책상 수납장, 옷장,서랍장",플렉스Z 3단 높은 서랍장,294000,https://image.hanssem.com/hsimg/gds/1050/993/993235_A1.jpg?v=20250806134740
993202,책상,플렉스Z 일반책상 1600 D60,248000,https://image.hanssem.com/hsimg/gds/1050/993/993202_A1.jpg?v=20241129085753
